filter_no,date,permeability_raw,maintenance_type,is_mid_maintenance,is_big_maintenance,missing_before_interpolation,permeability_interp,is_outlier_corrected,permeability_clean,permeability_ma7,local_decline_7d,permeability_ma15,local_decline_15d,permeability_ma30,local_decline_30d,cum_mid_maintenance,cum_big_maintenance,day_index,recent_mid_maintenance,recent_big_maintenance,season_sin,season_cos,decay_mid_maintenance,decay_big_maintenance,fitted_permeability
A7,2025-07-11,101.42629618548747,,0,0,0,101.42629618548747,0,101.42629618548747,101.2645745924505,-0.0304807924926819,101.40800816752248,-0.0438502620580787,101.33266762446628,0.1132548544449927,7,1,462.0,0,0,0.9951053111006976,-0.0988201387328716,3.1899954821078604,0.7180828550393733,101.94653726699218
A7,2025-07-12,100.26791375661156,,0,0,0,100.26791375661156,0,100.26791375661156,101.24809407264588,-0.0164805198046248,101.2730875257349,-0.1349206417875838,101.41624171396118,0.0835740894949002,7,1,463.0,0,0,0.9932568492674144,-0.1159345995955001,3.1777350127056203,0.7153229662176293,101.77425267057738
A7,2025-07-13,100.42614400585838,,0,0,0,100.42614400585838,0,100.42614400585838,101.1300397077329,-0.1180543649129747,101.16016924691984,-0.1129182788150719,101.5081204296816,0.0918787157204055,7,1,464.0,0,0,0.9911140639934548,-0.1330147065341958,3.1655216653481615,0.7125736847878523,101.5992384442595
A7,2025-07-14,97.53231775827749,,0,0,0,97.53231775827749,0,97.53231775827749,100.5989826027709,-0.5310571049620023,100.9478104864103,-0.2123587605095376,101.48699604145986,-0.0211243882217232,7,1,465.0,0,0,0.9886775902323404,-0.1500553983446521,3.153355258926016,0.7098349699814569,101.42146278968283
A7,2025-07-15,98.92627607595142,,0,0,0,98.92627607595142,0,98.92627607595142,100.15759865203846,-0.4413839507324419,100.76488646071432,-0.1829240256959896,101.5023863458936,0.015390304433725,7,1,466.0,0,0,0.9859481499638304,-0.1670516255021198,3.141235613025794,0.7071067811865476,101.24089493932112
A7,2025-07-16,102.84003319773706,,0,0,0,102.84003319773706,0,102.84003319773706,100.23874682919094,0.0811481771524833,100.84374586341316,0.0788594026988505,101.56228299897414,0.0598966530805464,7,1,467.0,0,0,0.9829265519799824,-0.1839983516576785,3.1291625479275065,0.7043890779473172,101.05750516477755
A7,2025-07-17,100.4717825631036,,0,0,0,100.4717825631036,0,100.4717825631036,100.27010907757528,0.0313622483843423,100.7631989316777,-0.0805469317354408,101.4572857421542,-0.104997256819936,7,1,468.0,0,0,0.97961369164549,-0.2008905551306348,3.1171358846019044,0.7016818199634473,100.87126478478035
A7,2025-07-18,99.88683662591713,,0,0,0,99.88683662591713,0,99.88683662591713,100.05018628335094,-0.2199227942243392,100.72286585756976,-0.0403330741079637,101.37192581832512,-0.085359923829075,7,1,469.0,0,0,0.9760105506323684,-0.2177232303965308,3.1051554447078216,0.6989849670895097,100.68214617287077
A7,2025-07-19,98.7824468586698,,0,0,0,98.7824468586698,0,98.7824468586698,99.83797672650212,-0.2122095568488252,100.532384865952,-0.190480991617765,101.232608344515,-0.1393174738101123,7,1,470.0,0,0,0.9721181966290612,-0.23449138957041,3.093221050589531,0.6962984793343721,100.49012276478197
A7,2025-07-20,99.44359916025628,,0,0,0,99.44359916025628,0,99.44359916025628,99.69761317713038,-0.1403635493717294,100.46973965028614,-0.0626452156658445,101.11922391442236,-0.1133844300926748,7,1,471.0,0,0,0.9679377830240644,-0.2511900638848191,3.0813325252741097,0.6936223168606043,100.29516906550597
A7,2025-07-21,99.92323687008935,,0,0,0,99.92323687008935,0,99.92323687008935,100.03917305024636,0.3415598731159832,100.38112047094216,-0.0886191793439896,101.02412158111852,-0.095102333303835,7,1,472.0,0,0,0.963470548564149,-0.2678143051621735,3.0694896924688138,0.690956439983888,100.09726065604715
A7,2025-07-22,99.5568097350894,,0,0,0,99.5568097350894,0,99.5568097350894,100.12924928726608,0.0900762370197095,100.26825995374736,-0.1128605171948066,100.92903065553652,-0.0950909255819776,7,1,473.0,0,0,0.9587178169872964,-0.284359187281004,3.0576923765584665,0.6883008091724281,99.89637419985982
A7,2025-07-23,99.48409619621783,,0,0,0,99.48409619621783,0,99.48409619621783,99.64982971562048,-0.4794195716456033,100.09946878475664,-0.168791168990712,100.83525566938717,-0.0937749861493889,7,1,474.0,0,0,0.9536809966304456,-0.3008198076356675,3.0459404026028523,0.6856553850463664,99.692487448968
A7,2025-07-24,98.39665309029424,,0,0,0,98.39665309029424,0,98.39665309029424,99.35338264807628,-0.296447067544191,99.84111259359828,-0.2583561911583615,100.72057003792932,-0.1146856314578035,7,1,475.0,0,0,0.9483615800121716,-0.3171912885891054,3.0342335963341225,0.6830201283771977,99.48557924976586
A7,2025-07-25,99.21315418380031,,0,0,0,99.21315418380031,0,99.21315418380031,99.25714229920246,-0.0962403488738264,99.77183975089076,-0.0692728427075242,100.61184909023564,-0.1087209476936739,7,1,476.0,0,0,0.942761143390421,-0.3334687789181857,3.0225717841542115,0.6803950000871885,99.27562954849702
A7,2025-07-26,98.80372793083544,,0,0,0,98.80372793083544,0,98.80372793083544,99.26018245236898,0.0030401531665213,99.59700186724729,-0.1748378836434701,100.50250501738488,-0.1093440728507744,7,1,477.0,0,0,0.9368813462954314,-0.3496474552512286,3.010954793132264,0.6777799612487967,99.06261939641058
A7,2025-07-27,98.66334135794423,,0,0,0,98.66334135794423,0,98.66334135794423,99.14871705203868,-0.1114654003302888,99.4900303740028,-0.1069714932444876,100.38155894986885,-0.1209460675160357,7,1,478.0,0,0,0.9307239310379796,-0.3657225234972687,2.9993824510020697,0.675174973084095,98.8465309545931
A7,2025-07-28,99.37526031613108,,0,0,0,99.37526031613108,0,99.37526031613108,99.0704346871875,-0.0782823648511826,99.41997146135432,-0.0700589126484866,100.29007035413709,-0.0914885957317793,7,1,479.0,0,0,0.9242907221930936,-0.3816892202666581,2.9878545861595063,0.6725799969641958,98.62734749847465
A7,2025-07-29,98.82621584704188,,0,0,0,98.82621584704188,0,98.82621584704188,98.96606413175212,-0.1043705554353603,99.5062313339386,0.0862598725842929,100.22702091017445,-0.0630494439626223,7,1,480.0,0,0,0.9175836260593944,-0.3975428142825545,2.9763710276599977,0.6699949944086782,98.40505342200748
A7,2025-07-30,97.41435861100535,,0,0,0,97.41435861100535,0,97.41435861100535,98.67038733386464,-0.295676797887495,99.40543683627554,-0.1007944976630701,100.08516164849492,-0.1418592616795299,7,1,481.0,0,0,0.9106046300942164,-0.4132786077829039,2.9649316052159795,0.6674199270850172,98.17963424151642
A7,2025-07-31,98.990908721864,,0,0,0,98.990908721864,0,98.990908721864,98.75528099551748,0.0848936616528216,99.148828537884,-0.256608298391537,99.99628720064858,-0.0888744478463432,7,1,482.0,0,0,0.903355802324684,-0.4288919379124845,2.9535361491943717,0.6648547568080159,97.9510765992196
A7,2025-08-01,97.66420011015865,,0,0,0,97.66420011015865,0,97.66420011015865,98.53400184214009,-0.221279153377385,98.96165637435432,-0.1871721635296637,99.86242765301604,-0.1338595476325522,7,1,483.0,0,0,0.8958392907349094,-0.4443781781046121,2.942184490614065,0.6622994455392386,97.71936826641854
A7,2025-08-02,98.3424304151713,,0,0,0,98.3424304151713,0,98.3424304151713,98.4681021970452,-0.0658996450948775,98.85869596030462,-0.1029604140497213,99.79078090893718,-0.0716467440788425,7,1,484.0,0,0,0.8880573226294932,-0.4597327394521041,2.9308764611434137,0.6597539553864471,97.48449814635653
A7,2025-08-03,97.6490736009555,,0,0,0,97.6490736009555,0,97.6490736009555,98.32320680318968,-0.1448953938555348,98.78313774312366,-0.0755582171809521,99.65776130453784,-0.1330196043993586,7,1,485.0,0,0,0.8800122039735359,-0.4749510720670497,2.91961189309774,0.6572182486030388,97.24645627674462
A7,2025-08-04,95.45036040530364,,0,0,0,95.45036040530364,0,95.45036040530364,97.76250681592862,-0.5606999872610642,98.51692182612682,-0.2662159169968428,99.49333073820648,-0.1644305663313436,7,1,486.0,0,0,0.8717063187093216,-0.4900286664290598,2.9083906194368474,0.6546922875874868,97.00523383195446
A7,2025-08-05,96.8000514682654,,0,0,0,96.8000514682654,0,96.8000514682654,97.47305476181768,-0.2894520541109244,98.30870946600524,-0.2082123601215973,99.34491496847367,-0.1484157697327935,7,1,487.0,0,0,0.8631421280499113,-0.5049610547215205,2.897212473762545,0.6521760348827822,96.76082312487688
A7,2025-08-06,97.88797135688934,,0,0,0,97.88797135688934,0,97.88797135688934,97.5407137255154,0.0676589636977098,98.1974535741252,-0.1112558918800033,99.23285676393628,-0.112058204537405,7,1,488.0,0,0,0.8543221697498272,-0.5197438121555152,2.886077290316176,0.6496694531758791,96.51321760844655
A7,2025-08-07,97.05909018316471,,0,0,0,97.05909018316471,0,97.05909018316471,97.26473964855836,-0.2759740769570413,98.03578650658834,-0.1616670675368747,99.06762764567247,-0.1652291182637933,7,1,489.0,0,0,0.8452490573530637,-0.5343725582809781,2.874984903976168,0.647172505297141,96.26241187683121
A7,2025-08-08,96.65782055732312,,0,0,0,96.65782055732312,0,96.65782055732312,97.12097114101044,-0.1437685075479302,97.91986433772358,-0.115922168864742,98.88048846566092,-0.1871391800115517,7,1,490.0,0,0,0.8359254794186368,-0.5488429582847194,2.8639351502555725,0.6446851542197896,96.00840166628592
A7,2025-08-09,96.38397833144268,,0,0,0,96.38397833144268,0,96.38397833144268,96.84119227190637,-0.279778869104088,97.73125261423309,-0.18861172349051,98.75154618256192,-0.1289422830990171,7,1,491.0,0,0,0.8263541987239097,-0.5631507242749184,2.852927865299636,0.6422073630593559,95.7511838556717
A7,2025-08-10,95.9867654574542,,0,0,0,95.9867654574542,0,95.9867654574542,96.60371967997756,-0.237472591928758,97.54345511600766,-0.1877974982254159,98.57022849162747,-0.181317690934443,7,1,492.0,0,0,0.8165380514459165,-0.5772916165517267,2.8419628858833668,0.6397390950731329,95.49075646663832
A7,2025-08-11,95.7309968528714,,0,0,0,95.7309968528714,0,95.7309968528714,96.6438106010587,0.0400909210811083,97.34796548233616,-0.1954896336715241,98.41899792816947,-0.1512305634580059,7,1,493.0,0,0,0.8064799463209444,-0.5912614448635786,2.8310400494091117,0.6372803136596311,95.22711866347149
A7,2025-08-12,96.26149254559692,,0,0,0,96.26149254559692,0,96.26149254559692,96.56687361210604,-0.0769369889526387,97.14038096430052,-0.2075845180356102,98.28017621282744,-0.1388217153420484,7,1,494.0,0,0,0.7961828637826157,-0.605056069648849,2.820159193904149,0.6348309823580358,94.96027075260416
A7,2025-08-13,95.75355105913108,,0,0,0,95.75355105913108,0,95.75355105913108,96.261956426712,-0.3049171853940363,96.93553664510648,-0.2048443191940521,98.22088398952256,-0.0592922233048796,7,1,495.0,0,0,0.7856498550787148,-0.6186714032625029,2.8093201580182856,0.6323910648476662,94.69021418179241
A7,2025-08-14,97.21853483808908,,0,0,0,97.21853483808908,0,97.21853483808908,96.28473423455834,0.0227778078463387,96.92248172691208,-0.0130549181944189,98.1639592815938,-0.0569247079287445,7,1,496.0,0,0,0.7748840413670415,-0.6321034111873478,2.798522781021463,0.6299605249474366,94.41695153895563
A7,2025-08-15,96.37732091891752,,0,0,0,96.37732091891752,0,96.37732091891752,96.24466285764326,-0.0400713769150838,96.74824254004896,-0.1742391868630979,97.9485355389665,-0.2154237426273174,7,1,497.0,0,0,0.7638886127905427,-0.6453481132295503,2.7877669028013736,0.6275393266153204,94.14048655068193
A7,2025-08-16,95.16685833945704,,0,0,0,95.16685833945704,0,95.16685833945704,96.07078857307388,-0.1738742845693752,96.58175308866886,-0.1664894513801054,97.7717047315116,-0.1768308074548845,7,1,498.0,0,0,0.7526668275320086,-0.6584015846980485,2.7770523638610896,0.6251274339478156,93.86082408039891
A7,2025-08-17,96.99374108437247,,0,0,0,96.99374108437247,0,96.99374108437247,96.2146422340622,0.1438536609883272,96.4918404666156,-0.0899126220532537,97.67526821346011,-0.0964365180514875,7,1,499.0,0,0,0.7412220108485964,-0.6712599575675308,2.7663790053166935,0.6227248111794115,93.57797012621018
A7,2025-08-18,96.46512446804638,,0,0,0,96.46512446804638,0,96.46512446804638,96.31951760765864,0.1048753735964282,96.41291052442168,-0.0789299421939413,97.59802413377264,-0.0772440796874467,7,1,500.0,0,0,0.7295575540864886,-0.6839194216246094,2.755746668894927,0.6203314226820597,93.29193181839861
A7,2025-08-19,94.70918270740177,,0,0,0,94.70918270740177,0,94.70918270740177,96.09775905934508,-0.2217585483135959,96.36349867789488,-0.0494118465267916,97.44021025201084,-0.1578138817618172,7,1,501.0,0,0,0.7176769136759622,-0.696376225596872,2.745155196930839,0.6179472329646447,93.00271741659674
A7,2025-08-20,95.33186396244956,,0,0,0,95.33186396244956,0,95.33186396244956,96.0375180455334,-0.0602410138116442,96.26561951084048,-0.0978791670543879,97.28716448842285,-0.1530457635879926,7,1,502.0,0,0,0.7055836101071772,-0.7086266782644604,2.734604432365451,0.6155722066724582,92.71033630662528
A7,2025-08-21,95.48986463743908,,0,0,0,95.48986463743908,0,95.48986463743908,95.79056515972628,-0.2469528858071429,96.1057457295438,-0.1598737812966836,97.1515996518345,-0.1355648365883434,7,1,503.0,0,0,0.6932812268869772,-0.7206671495538614,2.724094218743426,0.6132063085866745,92.41479899700086
A7,2025-08-22,95.63385697591124,,0,0,0,95.63385697591124,0,95.63385697591124,95.68435602501108,-0.1062091347151863,96.01073018239356,-0.0950155471502322,97.02325834449094,-0.1283413073435535,7,1,504.0,0,0,0.6807734094770164,-0.7324940716135787,2.71362440021075,0.6108495036238286,92.11611711511345
A7,2025-08-23,94.66208085311968,,0,0,0,94.66208085311968,0,94.66208085311968,95.61224495553432,-0.0721110694767678,95.87768086878002,-0.1330493136135629,96.8987726032518,-0.1244857412391525,7,1,505.0,0,0,0.6680638642135339,-0.7441039398713601,2.703194821512421,0.6085017568352955,91.8143034030754
A7,2025-08-24,95.677435101512,,0,0,0,95.677435101512,0,95.677435101512,95.4242012436971,-0.188043711837214,95.83057798678465,-0.0471028819953791,96.78091530050888,-0.1178573027429446,7,1,506.0,0,0,0.6551563572090847,-0.7554933140726807,2.692805327990145,0.6061630334067722,91.50937171324236
A7,2025-08-25,94.91595945792866,,0,0,0,94.91595945792866,0,94.91595945792866,95.2028919565374,-0.221309287159674,95.7591909201496,-0.0713870666350355,96.65132301807864,-0.1295922824302257,7,1,507.0,0,0,0.6420547132365636,-0.7666588193001591,2.6824557655800447,0.6038332986577618,91.20133700340855
A7,2025-08-26,94.21913192089436,,0,0,0,94.21913192089436,0,94.21913192089436,95.13288470132208,-0.0700072552153423,95.65839992468446,-0.1007909954651353,96.5031827035103,-0.1481403145683297,7,1,508.0,0,0,0.6287628145958348,-0.7775971469736266,2.672145980810373,0.6015125180410583,90.89021533167653
A7,2025-08-27,94.70263656111166,,0,0,0,94.70263656111166,0,94.70263656111166,95.04299507255952,-0.0898896287625591,95.55447619238544,-0.1039237322990175,96.34742857834298,-0.1557541251673138,7,1,509.0,0,0,0.6152845999633285,-0.7883050558305248,2.6618758207992377,0.5992006571422354,90.57602385100398
A7,2025-08-28,94.79973061375443,,0,0,0,94.79973061375443,0,94.79973061375443,94.94440449774744,-0.0985905748120927,95.49088816269366,-0.0635880296917766,96.21321240390007,-0.1342161744429143,7,1,510.0,0,0,0.6016240632249223,-0.798779372886365,2.651645133252336,0.5968976816791352,90.25878080342866
A7,2025-08-29,94.0999166167689,,0,0,0,94.0999166167689,0,94.0999166167689,94.72527016072708,-0.2191343370203335,95.28298028127232,-0.207907881421346,96.1027310040922,-0.1104813998078824,7,1,511.0,0,0,0.5877852522924734,-0.8090169943749472,2.6414537664606947,0.5946035575013605,89.93850551397327
A7,2025-08-30,94.89521287776748,,0,0,0,94.89521287776748,0,94.89521287776748,94.7585747356768,0.0333045749496879,95.184173078529,-0.0988072027433361,95.96620780928896,-0.136523194803217,7,1,512.0,0,0,0.5737722679043255,-0.8190148866680794,2.63130156929842,0.5923182505897684,89.61521838423198
A7,2025-08-31,93.41846360720317,,0,0,0,93.41846360720317,0,93.41846360720317,94.43586452220408,-0.3227102134726912,95.06761342971204,-0.1165596488169266,95.82468325919044,-0.141524550098516,7,1,513.0,0,0,0.5595892624101764,-0.8287700871745038,2.621188391220458,0.5900417270559651,89.28894088564077
A7,2025-09-01,,中维护,1,0,1,96.60119588123658,0,96.60119588123658,94.67661258267664,0.2407480604725589,95.041443749503,-0.0261696802090606,95.7666421080593,-0.0580411511311571,8,1,514.0,1,0,0.5452404385406511,-0.8382797052177742,2.6111140822603613,0.5877739531418044,88.95969555243322
A7,2025-09-02,99.78392815527002,,0,0,0,99.78392815527002,0,99.78392815527002,95.47158347330176,0.7949708906250947,95.26269732865124,0.2212535791482423,95.83780392653644,0.0711618184771505,8,1,515.0,1,0,0.5307300481619339,-0.8475409228928308,3.597235080248641,0.5855148952188861,100.16558608957581
A7,2025-09-03,99.65394164125657,,0,0,0,99.65394164125657,0,99.65394164125657,96.1789127704653,0.707329297163558,95.59234792424157,0.3296505955903209,95.9779233010682,0.1401193745317646,8,1,516.0,1,0,0.5160623910158538,-0.8565509959010029,3.5834094209706184,0.5832645197880583,99.78613129936923
A7,2025-09-04,99.15769508554736,,0,0,0,99.15769508554736,0,99.15769508554736,96.80147912357856,0.622566353113273,95.84740333244808,0.255055408206518,96.05651142164427,0.078588120576065,8,1,517.0,1,0,0.5012418134457756,-0.8653072543632061,3.5696368994081484,0.5810227934789198,99.40395301738297
A7,2025-09-05,97.93213150756806,,0,0,0,97.93213150756806,0,97.93213150756806,97.34893839369272,0.5474592701141664,96.01022112379,0.1628177913419316,96.05798342666692,0.001472005022624,8,1,518.0,1,0,0.4862727071086906,-0.8738071036110805,3.5559173113310565,0.5787896830493259,99.01907729732116
A7,2025-09-06,97.6513749889122,,0,0,0,97.6513749889122,0,97.6513749889122,97.742675838142,0.3937374444492454,96.14472232465674,0.134501200866732,96.07772625352516,0.0197428268582498,8,1,519.0,1,0,0.4711595076738632,-0.882048024955854,3.54225045329411,0.5765651553848948,98.63153121834253
A7,2025-09-07,97.1304468306174,,0,0,0,97.1304468306174,0,97.1304468306174,98.2729591557726,0.5302833176306072,96.30928005648992,0.1645577318331817,96.09348046263496,0.0157542091098093,8,1,520.0,1,0,0.4559066935084602,-0.8900275764346759,3.528636122633996,0.5743491774985175,98.2413428761672
A7,2025-09-08,97.4414703128265,,0,0,0,97.4414703128265,0,97.4414703128265,98.39299836028545,0.1200392045128454,96.4268824039109,0.1176023474209671,96.12873019534776,0.0352497327127939,8,1,521.0,1,0,0.4405187843504952,-0.8977433935342336,3.515074117466324,0.5721417165298677,97.84854137388538
A7,2025-09-09,96.1984596470408,,0,0,0,96.1984596470408,0,96.1984596470408,97.88078857339556,-0.5122097868898895,96.51238241651836,0.0855000126074751,96.13578666833398,0.0070564729862198,8,1,522.0,0,0,0.4250003399695548,-0.9051931898913972,3.5015642366826287,0.5699427397449147,97.45315681247125
A7,2025-09-10,96.12658720620708,,0,0,0,96.12658720620708,0,96.12658720620708,97.37688079695992,-0.5039077764356392,96.63954610220588,0.1271636856875157,96.14897301344516,0.0131863451111901,8,1,523.0,0,0,0.4093559588156211,-0.9123747579707274,3.4881062799473863,0.5677522145354387,97.05522028100384
A7,2025-09-11,96.11176654917104,,0,0,0,96.11176654917104,0,96.11176654917104,96.94174814890616,-0.4351326480537584,96.73348810140985,0.0939419992039584,96.14398214689764,-0.0049908665475295,8,1,524.0,0,0,0.3935902766564669,-0.9192859697186104,3.4747000476950447,0.5655701084185465,96.65476384659902
A7,2025-09-12,96.06544708359525,,0,0,0,96.06544708359525,0,96.06544708359525,96.67507894548147,-0.2666692034246897,96.81786919939924,0.0843810979893864,96.15437868104644,0.0103965341488049,8,1,525.0,0,0,0.3777079652039655,-0.9259247771938496,3.4613453411270654,0.5633963890361899,96.25182054405477
A7,2025-09-13,95.61094776252293,,0,0,0,95.61094776252293,0,95.61094776252293,96.38358934171156,-0.2914896037698997,96.91860460911614,0.1007354097169345,96.10079244519424,-0.0535862358522057,8,1,526.0,0,0,0.361713730729767,-0.9322892131745136,3.448041962208975,0.5612310241546865,95.84642436521266
A7,2025-09-14,94.97711541180702,,0,0,0,94.97711541180702,0,94.97711541180702,96.0759705675958,-0.3076187741157688,96.92406477805211,0.0054601689359685,96.05411892829056,-0.0466735169036837,8,1,527.0,0,0,0.3456123126707333,-0.9383773917408642,3.434789713667428,0.5590739816642407,95.4386102480396
A7,2025-09-15,94.06256938617813,,0,0,0,94.06256938617813,0,94.06256938617813,95.59327043521746,-0.4827001323783406,96.96700516331713,0.0429403852649973,96.01730929651458,-0.0368096317759646,8,1,528.0,0,0,0.3294084822245307,-0.9441875088341992,3.421588398987282,0.5569252295784685,95.02841406543197
A7,2025-09-16,93.69788850853054,,0,0,0,93.69788850853054,0,93.69788850853054,95.23604598685884,-0.3572244483586075,96.77345133847004,-0.1935538248470692,95.90744754398654,-0.1098617525280649,8,1,529.0,0,0,0.3131070409358276,-0.9497178427914312,3.4084378224086826,0.5547847360339225,94.61587261374618
A7,2025-09-17,93.09044590060668,,0,0,0,93.09044590060668,0,93.09044590060668,94.80231151463022,-0.433734472228632,96.32721918815918,-0.4462321503108901,95.7949582584052,-0.1124892855813238,8,1,530.0,0,0,0.2967128192734901,-0.9549667548552552,3.3953377889241625,0.55265246928962,94.2010236010588
A7,2025-09-18,92.37389345572224,,0,0,0,92.37389345572224,0,92.37389345572224,94.26832964413754,-0.5339818704926854,95.8418826424569,-0.4853365457022884,95.71711528334922,-0.0778429750559837,8,1,531.0,0,0,0.2802306751992165,-0.9599326896597444,3.382288104275748,0.5505283977265716,93.78390563515973
A7,2025-09-19,91.43990210943564,,0,0,0,91.43990210943564,0,91.43990210943564,93.60753750497187,-0.6607921391656565,95.32736311071608,-0.5145195317407807,95.58738322158209,-0.1297320617671312,8,1,532.0,0,0,0.2636654927280081,-0.9646141756912432,3.369288574952078,0.5484124898473131,93.36455821128192
A7,2025-09-20,90.80204051005794,,0,0,0,90.80204051005794,0,90.80204051005794,92.92055075461974,-0.6869867503521395,94.8520237108821,-0.4753393998340082,95.43112241733604,-0.1562608042460382,8,1,533.0,0,0,0.247022180480937,-0.969009825724406,3.3563390081855373,0.5463047142754376,92.94302169957139
A7,2025-09-21,91.48679236937612,,0,0,0,91.48679236937612,0,91.48679236937612,92.42193317712962,-0.4986175774901267,94.44105153624636,-0.4109721746357385,95.29288693045154,-0.1382354868845032,8,1,534.0,0,0,0.2303056702306124,-0.973118337233262,3.3434392119493945,0.5442050397551315,92.51933733230108
A7,2025-09-22,89.94457962962014,,0,0,0,89.94457962962014,0,89.94457962962014,91.83364892619277,-0.5882842509368535,93.96199372284651,-0.4790578133998177,95.13563688966822,-0.1572500407833179,8,1,535.0,0,0,0.213520915439795,-0.976938492777182,3.3305889949549585,0.5421134351507092,92.09354719083251
A7,2025-09-23,89.80229999440938,,0,0,0,89.80229999440938,0,89.80229999440938,91.2771362813183,-0.5565126448744512,93.45271570161871,-0.5092780212278076,94.9397990527648,-0.1958378369034202,8,1,536.0,0,0,0.1966728897935775,-0.9804691603616318,3.3177881666487368,0.540029869446153,91.66569419232891
A7,2025-09-24,89.344219473565,,0,0,0,89.344219473565,0,89.344219473565,90.74196107745522,-0.5351752038630947,92.99576635672034,-0.4569493448983858,94.75407438661937,-0.1857246661454553,8,1,537.0,0,0,0.1797665857255622,-0.9837092937736098,3.305036537209615,0.5379543117446527,91.23582207622378
A7,2025-09-25,88.64714983331884,,0,0,0,88.64714983331884,0,88.64714983331884,90.20956913139756,-0.5323919460576292,92.49713719852778,-0.4986291581925504,94.56834165036685,-0.1857327362525173,8,1,538.0,0,0,0.1628070129385173,-0.9866579328916568,3.2923339175460375,0.5358867312681466,90.80397539044912
A7,2025-09-26,87.64346713072858,,0,0,0,87.64346713072858,1,88.25962164015611,89.75524335007194,-0.4543257813256462,91.97366087126012,-0.5234763272676617,94.35357448633498,-0.2147671640318516,8,1,539.0,0,0,0.145799196919874,-0.9893142039703664,3.2796801192932077,0.5338270973568664,90.37019947742692
A7,2025-09-27,88.83898988297939,,0,0,0,88.83898988297939,1,87.6907248486203,89.31076968415228,-0.4444736659196613,91.41534605559512,-0.558314815664995,94.11660762749716,-0.2369668588378042,8,1,540.0,0,0,0.1287481774525807,-0.99167731989929,3.267074954810291,0.5317753794688819,89.93454045982861
A7,2025-09-28,87.64997674098835,,0,0,0,87.64997674098835,0,87.64997674098835,88.76265316581116,-0.5481165183411117,90.8846146541595,-0.5307314014356375,93.9016096316378,-0.2149979958593514,8,1,541.0,0,0,0.1116590071216949,-0.993746580436178,3.2545182371776344,0.5297315471796477,89.49704522610615
A7,2025-09-29,85.89124842510326,,0,0,0,85.89124842510326,0,85.89124842510326,88.18360585088018,-0.5790473149309828,90.27889018837924,-0.6057244657802509,93.60147748321567,-0.3001321484221411,8,1,542.0,0,0,0.0945367498172002,-0.9955213724144752,3.242009780193995,0.5276955701815529,89.05776141579948
A7,2025-09-30,85.82002245365861,,0,0,0,85.82002245365861,0,85.82002245365861,87.61470905934435,-0.5688967915358246,89.7293870595446,-0.5495031288346335,93.34819611143088,-0.2532813717848181,8,1,543.0,0,0,0.0773864792334628,-0.9970011699250152,3.229549398373777,0.5256674182834713,88.61673740462436
A7,2025-10-01,86.26666318300161,,0,0,0,86.26666318300161,0,86.26666318300161,87.17505816069243,-0.4396508986519133,89.23397203784269,-0.4954150217019285,93.00371168815636,-0.3444844232744988,8,1,544.0,0,0,0.0602132773657932,-0.9981855344718586,3.2171369069442837,0.5236470614103134,88.17402228934523
A7,2025-10-02,84.8414321057519,,0,0,0,84.8414321057519,0,84.8414321057519,86.63138419961145,-0.5436739610809899,88.68403778485236,-0.5499342529903174,92.50562848650576,-0.4980832016506037,8,1,545.0,0,0,0.0430222330045312,-0.99907411510223,3.204772121842975,0.5216344696025808,87.72966587243724
A7,2025-10-03,84.3901348561303,,0,0,0,84.3901348561303,0,84.3901348561303,86.07860037332205,-0.5527838262894014,88.15178721154624,-0.5322505733061291,91.99683492700156,-0.5087935595042088,8,1,546.0,0,0,0.0258184402271324,-0.9996666485105112,3.192454859714739,0.5196296130159217,87.28371864654248
A7,2025-10-04,83.73133094590744,,0,0,0,83.73133094590744,0,83.73133094590744,85.51297267293448,-0.5656277003875516,87.63788246731103,-0.5139047442352127,91.48262278901356,-0.5142121379879967,8,1,547.0,0,0,0.0086069968886885,-0.9999629591162656,3.180184937909175,0.5176324619206888,86.83623177872451
A7,2025-10-05,82.65244837694898,,0,0,0,82.65244837694898,0,82.65244837694898,84.79904004950029,-0.7139326234341955,87.09457632510376,-0.5433061422072636,90.97330001799293,-0.509322771020636,8,1,548.0,0,0,-0.0086069968886877,-0.9999629591162656,3.1679621744778808,0.5156429867014977,86.38725709452612
A7,2025-10-06,82.7953224933686,,0,0,0,82.7953224933686,0,82.7953224933686,84.35676491639535,-0.4422751331049507,86.51514500003658,-0.5794313250671688,90.47809826814148,-0.4952017498514536,8,1,549.0,0,0,-0.0258184402271317,-0.9996666485105112,3.155786388171758,0.5136611578567883,85.93684706183501
A7,2025-10-07,82.49349673619035,,0,0,0,82.49349673619035,0,82.49349673619035,83.88154695675702,-0.4752179596383225,86.01840614047461,-0.4967388595619856,89.99019993166056,-0.4878983364809016,8,1,550.0,0,0,-0.0430222330045305,-0.99907411510223,3.143657398438324,0.5116869459983875,85.48505477456203
A7,2025-10-08,82.0877458479731,,0,0,0,82.0877458479731,0,82.0877458479731,83.28455876603867,-0.5969881907183593,85.50410253071219,-0.514303609762419,89.47840911616545,-0.5117908154951133,8,1,551.0,0,0,-0.0602132773657925,-0.9981855344718586,3.1315750254190324,0.5097203218510724,85.03193393613702
