filter_no,date,permeability_raw,maintenance_type,is_mid_maintenance,is_big_maintenance,missing_before_interpolation,permeability_interp,is_outlier_corrected,permeability_clean,permeability_ma7,local_decline_7d,permeability_ma15,local_decline_15d,permeability_ma30,local_decline_30d,cum_mid_maintenance,cum_big_maintenance,day_index,recent_mid_maintenance,recent_big_maintenance,season_sin,season_cos
A7,2026-01-25,45.70645412564215,,0,0,0,45.70645412564215,0,45.70645412564215,47.69840181304471,-0.5727832429178729,50.50457022579043,-0.7499111328726878,56.146823785279686,-0.7295389947489894,10,1,660.0,0,0,-0.9338372288229259,0.35769823883312357
A7,2026-01-26,45.09159046561425,,0,0,0,45.09159046561425,0,45.09159046561425,47.07854484608167,-0.6198569669630396,49.779624830846686,-0.7249453949437404,55.432510185615314,-0.7143135996643728,10,1,661.0,0,0,-0.9275416835791963,0.37371971479046984
A7,2026-01-27,45.24082734931172,,0,0,0,45.24082734931172,0,45.24082734931172,46.513441670878194,-0.5651031752034713,49.12865814989937,-0.6509666809473127,54.73869861844598,-0.6938115671693289,10,1,662.0,0,0,-0.9209712877166351,0.3896304495307867
A7,2026-01-28,44.686164119811,,0,0,0,44.686164119811,0,44.686164119811,46.0077355130146,-0.5057061578635975,48.4524691319656,-0.6761890179337731,54.018713095189,-0.719985523256977,10,1,663.0,0,0,-0.9141279881853346,0.40542572835999546
A7,2026-01-29,44.58522970278642,,0,0,0,44.58522970278642,0,44.58522970278642,45.57556179267847,-0.43217372033612583,47.856217375278156,-0.59625175668745,53.35717823007711,-0.661534865111887,10,1,664.0,0,0,-0.9070138128026355,0.42110087079609054
A7,2026-01-30,43.65488037551752,,0,0,0,43.65488037551752,0,43.65488037551752,45.0700334450574,-0.5055283476210793,47.25016391316378,-0.6060534621143716,52.69163933519497,-0.6655388948821442,10,1,665.0,0,0,-0.8996308696522431,0.4366512319560644
A7,2026-01-31,43.0100744451979,,0,0,0,43.0100744451979,0,43.0100744451979,44.56788865484014,-0.5021447902172572,46.68328495393412,-0.5668789592296671,52.02026340081414,-0.6713759343808311,10,1,666.0,0,0,-0.8919813464595485,0.4520722039323043
A7,2026-02-01,42.80702766958687,,0,0,0,42.80702766958687,0,42.80702766958687,44.15368487540367,-0.4142037794364687,46.178702909680396,-0.5045820442537206,51.37123835364102,-0.6490250471731168,10,1,667.0,0,0,-0.8840675099433647,0.4673592171580002
A7,2026-02-02,42.091211599905925,,0,0,0,42.091211599905925,0,42.091211599905925,43.72505932315962,-0.4286255522440468,45.670387894602975,-0.5083150150774226,50.718902567406985,-0.6523357862340385,10,1,668.0,0,0,-0.8758917051442426,0.48250774176121897
A7,2026-02-03,41.96124141495997,,0,0,0,41.96124141495997,0,41.96124141495997,43.256547046823655,-0.4685122763359644,45.172431373309934,-0.49795652129303725,50.097922597355364,-0.6209799700516162,10,1,669.0,0,0,-0.8674563547295968,0.49751328890718083
A7,2026-02-04,41.48070481979833,,0,0,0,41.48070481979833,0,41.48070481979833,42.79862428967899,-0.4579227571446661,44.65804172291409,-0.5143896503958458,49.462081293752675,-0.6358413036026931,10,1,670.0,0,0,-0.8587639582758032,0.5123714121284233
A7,2026-02-05,40.603362267307546,,0,0,0,40.603362267307546,0,40.603362267307546,42.22978608461058,-0.5688382050684108,44.149858725744174,-0.5081829971699089,48.79973004411512,-0.6623512496375547,10,1,671.0,0,0,-0.8498170915275284,0.5270777086423715
A7,2026-02-06,40.51611951565188,,0,0,0,40.51611951565188,0,40.51611951565188,41.78139167605834,-0.4483944085522345,43.67690364377835,-0.4729550819658281,48.17182759656205,-0.6279024475530633,10,1,672.0,0,0,-0.840618405634478,0.5416278206559817
A7,2026-02-07,39.620971047997074,,0,0,0,39.620971047997074,0,39.620971047997074,41.297234047886796,-0.4841576281715468,43.17206312638715,-0.5048405173912002,47.58111588551014,-0.5907117110519271,10,1,673.0,0,0,-0.8311706263658081,0.5560174366570444
A7,2026-02-08,,大维护,0,1,1,53.88264452095557,0,53.88264452095557,42.879465026653754,1.582230978766957,43.66256689600295,0.4905037696157914,47.45852412733303,-0.1225917581770993,10,2,674.0,0,1,-0.8214765533024146,0.5702422926917865
A7,2026-02-09,68.14431799391407,,0,0,0,68.14431799391407,0,68.14431799391407,46.60133736865492,3.7218723420011637,45.15842448722107,1.495857591218128,47.83149735650576,0.37297322917272,10,2,675.0,0,1,-0.8115390590073607,0.5842981736283689
A7,2026-02-10,68.20282461997643,,0,0,0,68.20282461997643,0,68.20282461997643,50.35013496937156,3.748797600716636,46.69917343084522,1.5407489436241448,48.23939913084595,0.4079017743402022,10,2,676.0,0,1,-0.8013610881746766,0.5981809144059164
A7,2026-02-11,68.40188991491371,,0,0,0,68.40188991491371,0,68.40188991491371,54.19601855438804,3.8458835850164825,48.24324426855201,1.544070837706799,48.68595120922569,0.44655207837974326,10,2,677.0,0,1,-0.7909456567567775,0.611886401268724
A7,2026-02-12,67.1626523305433,,0,0,0,67.1626523305433,0,67.1626523305433,57.990202849136004,3.7941842947479643,49.74167681593417,1.4984325473821534,49.09707297394989,0.4111217647241901,10,2,678.0,0,1,-0.7802958510707761,0.6254105729852455
A7,2026-02-13,66.30804885789115,,0,0,0,66.30804885789115,0,66.30804885789115,61.674764183741615,3.6845613346056103,51.18986475960781,1.4481879436736487,49.52304106744298,0.42596809349309933,10,2,679.0,0,1,-0.7694148268839377,0.6387494220515273
A7,2026-02-14,65.61721052875453,,0,0,0,65.61721052875453,0,65.61721052875453,65.38851268099269,3.7137484972510646,52.65402010315695,1.4641553435491337,49.95209200816036,0.429050940717381,10,2,680.0,0,1,-0.7583058084785628,0.6518989958787123
A7,2026-02-15,64.39553575514728,,0,0,0,64.39553575514728,0,64.39553575514728,66.89035428587721,1.5018416048845293,54.07971752382024,1.4256974206632917,50.38150123887718,0.42940923071681236,10,2,681.0,0,1,-0.7469720876965559,0.6648553979642858
A7,2026-02-16,64.12207940402875,,0,0,0,64.12207940402875,0,64.12207940402875,66.31574877303646,-0.5746055128407599,55.500720972783036,1.421003448962792,50.83971194123171,0.4582107023545357,10,2,682.0,0,0,-0.7354170229639866,0.6776147890466879
A7,2026-02-17,63.88251420643125,,0,0,0,63.88251420643125,0,63.88251420643125,65.69856157110142,-0.6171872019350246,56.95347447988472,1.4527535071016886,51.31193118724385,0.472219246012133,10,2,683.0,0,0,-0.7236440382959125,0.6901733882429718
A7,2026-02-18,63.380741862690954,,0,0,0,63.380741862690954,0,63.380741862690954,64.98125470649818,-0.7173068646032509,58.381441176400116,1.4279666965153988,51.77693627485503,0.4650050876111808,10,2,684.0,0,0,-0.7116566222817752,0.7025274741691564
A7,2026-02-19,63.15423674147215,,0,0,0,63.15423674147215,0,63.15423674147215,64.40862390805944,-0.5726307984387355,59.82634330451171,1.4449021281115875,52.242192513712894,0.4652562388578708,10,2,685.0,0,0,-0.699458327051648,0.71467338604296
A7,2026-02-20,62.8042461089817,,0,0,0,62.8042461089817,0,62.8042461089817,63.908080658215226,-0.5005432498442072,61.306402227289986,1.480058922778277,52.72813047651708,0.48593796280418405,10,2,686.0,0,0,-0.687052767223667,0.7266075247685656
A7,2026-02-21,61.97801023203315,,0,0,0,61.97801023203315,0,61.97801023203315,63.38819490154075,-0.5198857566744824,62.7371949417154,1.430792714425418,53.20704929274688,0.47891881622979493,10,2,687.0,0,0,-0.6744436188329459,0.7383263540031061
A7,2026-02-22,61.39594472615383,,0,0,0,61.39594472615383,0,61.39594472615383,62.95968189739882,-0.42851300414192145,64.18885985359252,1.451664911877117,53.68046148998984,0.4734121972429584,10,2,688.0,0,0,-0.6616346182422791,0.7498264012045678
A7,2026-02-23,60.76444542306373,,0,0,0,60.76444542306373,0,60.76444542306373,62.48001990011811,-0.47966199728071807,64.64764658039972,0.4587867268072102,54.15510673820133,0.47464524821150084,10,2,689.0,0,0,-0.6486295610349827,0.7611042586607736
A7,2026-02-24,60.56023848138745,,0,0,0,60.56023848138745,0,60.56023848138745,62.00540908225471,-0.4746108178634003,64.14204127956462,-0.5056053008351081,54.650232883392846,0.49512614519150994,10,2,690.0,0,0,-0.6354323008901778,0.772156584499164
A7,2026-02-25,59.5882298607237,,0,0,0,59.5882298607237,0,59.5882298607237,61.46362165340224,-0.5417874288524648,63.56773496228111,-0.574306317283515,55.133454196563164,0.4832213131703149,10,2,691.0,0,0,-0.6220467484408682,0.7829801036770623
A7,2026-02-26,59.3263608944603,,0,0,0,59.3263608944603,0,59.3263608944603,60.916782246686275,-0.546839406715978,62.96269969425088,-0.6050352680302272,55.602971981401446,0.46951778483828593,10,2,692.0,0,0,-0.6084768701151273,0.7935716089521465
A7,2026-02-27,58.84356576936088,,0,0,0,58.84356576936088,0,58.84356576936088,60.35097076959757,-0.5658114770886888,62.40809392350538,-0.5546057707454944,56.07488536971978,0.4719133883183294,10,2,693.0,0,0,-0.5947266869607649,0.8039279618328201
A7,2026-02-28,58.459801952564405,,0,0,0,58.459801952564405,0,58.459801952564405,59.848369586816325,-0.5026011827812492,61.88487746315027,-0.5232164603551165,56.537371111379045,0.46248574165926615,10,2,694.0,0,0,-0.5808002734538015,0.8140460935082173
A7,2026-03-01,58.18485597451813,,0,0,0,58.18485597451813,0,58.18485597451813,59.38964262229695,-0.45872696451938566,61.389387159534515,-0.4954903036157598,57.02170363134573,0.4843325199666869,10,2,695.0,0,0,-0.5667017562911186,0.8239230057575535
A7,2026-03-02,57.90385317799095,,0,0,0,57.90385317799095,0,57.90385317799095,58.980986587286544,-0.40865603501039616,60.95660832105742,-0.43277883847708837,57.518162922438826,0.4964592910931017,10,2,696.0,0,0,-0.5524353131676212,0.8335557718385689
A7,2026-03-03,58.34962236458847,,0,0,0,58.34962236458847,0,58.34962236458847,58.665184284886685,-0.31580230239985446,60.571777851761404,-0.3848304692960189,58.03624941227223,0.5180864898333866,10,2,697.0,0,0,-0.5380051715382986,0.8429415373547835
A7,2026-03-04,57.850477540993204,,0,0,0,57.850477540993204,0,57.850477540993204,58.41693395349662,-0.24825033139007097,60.169642074065536,-0.40213577769586994,58.56155827697513,0.5253088647029093,10,2,698.0,0,0,-0.5234156073655497,0.8520775211013096
A7,2026-03-05,56.991770872995524,,0,0,0,56.991770872995524,0,56.991770872995524,58.08342109328736,-0.33351286020925386,59.7437106747525,-0.42593139931302865,59.06257592557632,0.501017648601185,10,2,699.0,0,0,-0.5086709438521059,0.8609610158889935
A7,2026-03-06,56.9711386944223,,0,0,0,56.9711386944223,0,56.9711386944223,57.81593151115329,-0.2674895821340826,59.33150413828251,-0.4122065364699897,59.57892372139712,0.5163477958207989,10,2,700.0,0,0,-0.49377555015997915,0.8695893893466099
A7,2026-03-07,56.8093702435873,,0,0,0,56.8093702435873,0,56.8093702435873,57.58015555272799,-0.2357759584253003,58.93184574725622,-0.39965839102629325,60.119123987273106,0.5402002658759919,10,2,701.0,0,0,-0.47873384011578773,0.8779600847008885
A7,2026-03-08,56.58205907834073,,0,0,0,56.58205907834073,0,56.58205907834073,57.35118456755978,-0.2289709851682003,58.57211567034339,-0.35973007691282816,60.654655306029404,0.5355313187562949,10,2,702.0,0,0,-0.4635502709028506,0.8860706215341381
A7,2026-03-09,55.9275217292217,,0,0,0,55.9275217292217,0,55.9275217292217,57.06885150344989,-0.282333064109893,58.207554137214586,-0.36456153312880846,61.19820699540355,0.5435516893741543,10,2,703.0,0,0,-0.44822934174041085,0.8939185965192569
A7,2026-03-10,55.99939262370565,,0,0,0,55.99939262370565,0,55.99939262370565,56.733104397609495,-0.3357471058404024,57.889883950590715,-0.3176701866238716,61.26876526549522,0.07055827009166933,10,2,704.0,0,0,-0.4327755925504335,0.9015016841318829
A7,2026-03-11,55.32652245891548,,0,0,0,55.32652245891548,0,55.32652245891548,56.3725393858841,-0.3605650117253895,57.54096954909258,-0.3489144014981316,60.8415054143286,-0.42725985116661985,10,2,705.0,0,0,-0.4171936026123164,0.9088176373395032
A7,2026-03-12,55.265057912023124,,0,0,0,55.265057912023124,0,55.265057912023124,56.12586610574518,-0.2466732801389142,57.252758085845876,-0.2882114632467051,60.410246524063496,-0.43125889026511005,10,2,706.0,0,0,-0.4014879892059731,0.9158642882672872
A7,2026-03-13,54.2233691379152,,0,0,0,54.2233691379152,1,54.7052842841346,55.80217261856122,-0.32369348718395735,56.944686311824164,-0.30807177402171343,59.95369300303752,-0.45655352102597035,10,2,707.0,0,0,-0.3856634062436077,0.9226395488404874
A7,2026-03-14,54.47697947367827,,0,0,0,54.47697947367827,0,54.47697947367827,55.468973937145655,-0.3331986814155761,56.65358055877866,-0.2911057530455073,59.53083724114202,-0.42285576189550084,10,2,708.0,0,0,-0.3697245428906726,0.9291414114031745
A7,2026-03-15,53.68443131235038,,0,0,0,53.68443131235038,0,53.68443131235038,55.05502711343274,-0.4139468237129072,56.335222516097716,-0.3183580426809352,59.110049989623995,-0.4207872515180258,10,2,709.0,0,0,-0.3536761221763715,0.9353679493131483
A7,2026-03-16,53.9612370703541,,0,0,0,53.9612370703541,0,53.9612370703541,54.77412930502309,-0.2808978084096572,56.05364792248678,-0.2815745936109352,58.72151754101065,-0.3885324486133475,10,2,710.0,0,0,-0.3375228995941137,0.9413173175128469
A7,2026-03-17,50.649978746916446,,0,0,0,50.649978746916446,0,50.649978746916446,54.00992732262462,-0.7642019823984582,55.570056293748486,-0.48359162873830047,58.26333230740295,-0.4581852336076944,10,2,711.0,0,0,-0.32126966169236537,0.946987753076075
A7,2026-03-18,53.29383843448393,,0,0,0,53.29383843448393,0,53.29383843448393,53.71954389056298,-0.29038343206164946,55.233004031741515,-0.33705226200696925,57.90239094175146,-0.3609413656514941,10,2,712.0,0,0,-0.3049212246562888,0.9523775757303975
A7,2026-03-19,56.245711343673996,,0,0,0,56.245711343673996,0,56.245711343673996,53.859637237941676,0.14009334737869597,55.12601961858691,-0.10698441315461385,57.647830846326215,-0.2545600954252419,10,2,713.0,0,0,-0.2884824328806092,0.9574851883550392
A7,2026-03-20,52.67780400015895,,0,0,0,52.67780400015895,0,52.67780400015895,53.56999719737372,-0.28964004056794984,54.838421827064465,-0.28759779152243825,57.29106625090848,-0.3567645954177335,10,2,714.0,0,0,-0.2719581575341063,0.9623090774541484
A7,2026-03-21,52.1095676664875,,0,0,0,52.1095676664875,0,52.1095676664875,53.23179551063218,-0.33820168674153855,54.51431709186882,-0.32410473519565336,56.922910615075665,-0.36815563583282157,10,2,715.0,0,0,-0.2553532951161866,0.9668478136052776
A7,2026-03-22,52.179756813019175,,0,0,0,52.179756813019175,0,52.179756813019175,53.01684201072773,-0.2149534999044574,54.205676196497606,-0.30864089537120853,56.56876097187691,-0.35414964319875086,10,2,716.0,0,0,-0.23867276600595022,0.9711000518829503
A7,2026-03-23,51.1415026717123,,0,0,0,51.1415026717123,0,51.1415026717123,52.61402281092176,-0.4028191998059713,53.8429724360557,-0.36270376044189495,56.20754405319955,-0.36121691867736155,10,2,717.0,0,0,-0.22192151300416613,0.9750645322571946
A7,2026-03-24,50.857154818633965,,0,0,0,50.857154818633965,0,50.857154818633965,52.64361939259569,0.02959658167393136,53.50494797534986,-0.33802446070584913,55.85625105628222,-0.3512929969173288,10,2,718.0,0,0,-0.20510449986862037,0.9787400799669149
A7,2026-03-25,,中维护,1,0,1,59.857960493915755,0,59.857960493915755,53.58135111537166,0.9377317227759748,53.762185833363866,0.2572378580140068,55.826034891977294,-0.030216164304932392,11,2,719.0,1,0,-0.18822670984324416,0.9821256058680006
A7,2026-03-26,68.85876616919755,,0,0,0,68.85876616919755,0,68.85876616919755,55.38321609044646,1.8018649750747937,54.66433541404934,0.9021495806854716,56.102652481570956,0.27661758959367,11,2,720.0,1,0,-0.17129314418147804,0.9852201067560605
A7,2026-03-27,68.27340669748598,,0,0,0,68.27340669748598,0,68.27340669748598,57.61115933292175,2.2279432424752903,55.531558666413524,0.8672232523641905,56.3921583761297,0.2895058945587427,11,2,721.0,1,0,-0.15430882066428214,0.9880226656636975
A7,2026-03-28,67.9712170277354,,0,0,0,67.9712170277354,0,67.9712170277354,59.877109241671455,2.265949908749701,56.41595418265358,0.8843955162400537,56.680320247238875,0.2881618711091702,11,2,722.0,1,0,-0.1372787721132663,0.9905324521322226
A7,2026-03-29,67.4209981688349,,0,0,0,67.4209981688349,0,67.4209981688349,62.0544294353594,2.1773201936879607,57.27888876233069,0.8629345796771086,56.96623466055467,0.28591441331580064,11,2,723.0,1,0,-0.120208044899353,0.9927487224577402
A7,2026-03-30,67.4117675248584,,0,0,0,67.4117675248584,0,67.4117675248584,64.37875298580884,2.324323550449443,58.19404450983122,0.9151557475005352,57.26463351296447,0.2983988524098,11,2,724.0,1,0,-0.10310169744743568,0.994670819911521
A7,2026-03-31,66.79149129770953,,0,0,0,66.79149129770953,0,66.79149129770953,66.65508676853393,2.27633378272508,59.04939479165492,0.855350281823695,57.551521357070854,0.2868878441063799,11,2,725.0,1,0,-0.08596479873744783,0.9962981749346077
A7,2026-04-01,66.46649512825913,,0,0,0,66.46649512825913,0,66.46649512825913,67.5991631448687,0.9440763763347674,60.10382921707776,1.0544344254228453,57.836942755413126,0.2854213983422724,11,2,726.0,1,0,-0.06880242680232,0.9976303053065857
A7,2026-04-02,65.31178293439397,,0,0,0,65.31178293439397,0,65.31178293439397,67.09245125418248,-0.5067118906862252,60.90502551707177,0.8011962999940029,58.06901477440663,0.23207201899351684,11,2,727.0,0,0,-0.05161966722325442,0.9986668162884759
A7,2026-04-03,65.5580229693428,,0,0,0,65.5580229693428,0,65.5580229693428,66.70453929301917,-0.3879119611633115,61.52584629211636,0.620820775044587,58.325932955351625,0.2569181809449866,11,2,728.0,0,0,-0.03442161162274694,0.9994074007397047
A7,2026-04-04,66.09686978323624,,0,0,0,66.09686978323624,0,66.09686978323624,66.43677540094787,-0.2677638920713089,62.42045067765484,0.8946043855384862,58.629436252359646,0.303503297008024,11,2,729.0,0,0,-0.017213356155836416,0.9998518392091161
A7,2026-04-05,65.13552398125557,,0,0,0,65.13552398125557,0,65.13552398125557,66.11027908843653,-0.32649631251133215,63.288847765306045,0.8683970876512049,58.901582428587425,0.27214617622777576,11,2,730.0,0,0,1.2864981197413093e-15,1.0
A7,2026-04-06,63.51698029005033,,0,0,0,63.51698029005033,0,63.51698029005033,65.55388091203537,-0.556398176401154,64.04466266377479,0.7558148984687435,59.1251694301362,0.22358700154876748,11,2,731.0,0,0,0.01721335615583366,0.9998518392091162
A7,2026-04-07,64.05148938489555,,0,0,0,64.05148938489555,0,64.05148938489555,65.16245206734764,-0.3914288446877115,64.90532844465368,0.8606657808788829,59.37415044035469,0.248981010218494,11,2,732.0,0,0,0.03442161162274419,0.9994074007397048
A7,2026-04-08,64.14352506254927,,0,0,0,64.14352506254927,0,64.14352506254927,64.83059920081767,-0.33185286652997903,65.79108646091468,0.8857580162610205,59.648017218132274,0.27386677777758567,11,2,733.0,0,0,0.05161966722325167,0.9986668162884761
A7,2026-04-09,63.93850663184105,,0,0,0,63.93850663184105,0,63.93850663184105,64.63441687188154,-0.19618232893613197,66.06312287010971,0.27203640919501976,59.91265435173679,0.2646371336045133,11,2,734.0,0,0,0.06880242680232079,0.9976303053065857
A7,2026-04-10,63.6299771038324,,0,0,0,63.6299771038324,0,63.6299771038324,64.3589817482372,-0.27543512364434264,65.71453693241871,-0.34858593769100993,60.18943617323402,0.27678182149723085,11,2,735.0,0,0,0.08596479873744685,0.9962981749346077
A8,2024-04-05,119.64913365990449,,0,0,0,119.64913365990449,0,119.64913365990449,119.64913365990449,,119.64913365990449,,119.64913365990449,,0,0,0.0,0,0,0.0,1.0
A8,2024-04-06,119.29205738620861,,0,0,0,119.29205738620861,0,119.29205738620861,119.47059552305655,,119.47059552305655,,119.47059552305655,,0,0,1.0,0,0,0.017213356155834685,0.9998518392091162
A8,2024-04-07,119.18494542764319,,0,0,0,119.18494542764319,0,119.18494542764319,119.37537882458543,,119.37537882458543,,119.37537882458543,,0,0,2.0,0,0,0.03442161162274574,0.9994074007397048
A8,2024-04-08,120.58629936257337,,0,0,0,120.58629936257337,1,119.46912761432051,119.3988160220192,,119.3988160220192,,119.3988160220192,,0,0,3.0,0,0,0.051619667223253764,0.998666816288476
A8,2024-04-09,119.49585725229959,,0,0,0,119.49585725229959,0,119.49585725229959,119.41822426807528,,119.41822426807528,,119.41822426807528,,0,0,4.0,0,0,0.06880242680231986,0.9976303053065857
A8,2024-04-10,119.34685491238245,,0,0,0,119.34685491238245,0,119.34685491238245,119.4063293754598,,119.4063293754598,,119.4063293754598,,0,0,5.0,0,0,0.08596479873744647,0.9962981749346078
A8,2024-04-11,118.72874529923185,,0,0,0,118.72874529923185,0,118.72874529923185,119.30953165028438,,119.30953165028438,,119.30953165028438,,0,0,6.0,0,0,0.10310169744743485,0.9946708199115211
A8,2024-04-12,118.57946135381201,,0,0,0,118.57946135381201,0,118.57946135381201,119.1567213208426,-0.1528103294417836,119.21827286322534,,119.21827286322534,,0,0,7.0,0,0,0.1202080448993527,0.9927487224577402
A8,2024-04-13,118.51982828515514,,0,0,0,118.51982828515514,0,118.51982828515514,119.04640287783498,-0.11031844300763842,119.14066791010643,,119.14066791010643,,0,0,8.0,0,0,0.13727877211326478,0.9905324521322229
A8,2024-04-14,118.5580533044872,,0,0,0,118.5580533044872,0,118.5580533044872,118.95684686024126,-0.08955601759371186,119.08240644954451,,119.08240644954451,,0,0,9.0,0,0,0.15430882066428117,0.9880226656636976
A8,2024-04-15,118.0219600302958,,0,0,0,118.0219600302958,0,118.0219600302958,118.75010863395201,-0.20673822628924451,118.98600222961281,,118.98600222961281,,0,0,10.0,0,0,0.1712931441814776,0.9852201067560606
A8,2024-04-16,118.14804473914995,,0,0,0,118.14804473914995,0,118.14804473914995,118.55756398921633,-0.19254464473566202,118.9161724387409,,118.9161724387409,,0,0,11.0,0,0,0.1882267098432442,0.9821256058680006
A8,2024-04-17,117.84329412363859,,0,0,0,117.84329412363859,0,117.84329412363859,118.34276959082436,-0.21479439839198125,118.83364333757919,,118.83364333757919,,0,0,12.0,0,0,0.2051044998686192,0.9787400799669153
A8,2024-04-18,117.86914159040687,,0,0,0,117.86914159040687,0,117.86914159040687,118.21996906099221,-0.12280052983213961,118.7647503556383,,118.7647503556383,,0,0,13.0,0,0,0.2219215130041655,0.9750645322571948
A8,2024-04-19,117.97010148981971,,0,0,0,117.97010148981971,0,117.97010148981971,118.13291765185046,-0.08705140914175656,118.71177376458374,,118.71177376458374,,0,0,14.0,0,0,0.2386727660059501,0.9711000518829505
A8,2024-04-20,117.97423878513234,,0,0,0,117.97423878513234,0,117.97423878513234,118.05497629470436,-0.07794135714611425,118.6001141062656,-0.11165965831814333,118.66567782836802,,0,0,15.0,0,0,0.255353295116187,0.9668478136052775
A8,2024-04-21,117.7072957726583,,0,0,0,117.7072957726583,0,117.7072957726583,117.93343950444307,-0.12153679026127204,118.4944633320289,-0.10565077423668753,118.60930241332626,,0,0,16.0,0,0,0.2719581575341055,0.9623090774541486
A8,2024-04-22,117.78481360502595,,0,0,0,117.78481360502595,0,117.78481360502595,117.89956144369025,-0.03387806075283655,118.40112121052108,-0.09334212150781601,118.5634974795318,,0,0,17.0,0,0,0.288482432880609,0.9574851883550393
A8,2024-04-23,117.72768102954079,,0,0,0,117.72768102954079,0,117.72768102954079,117.83950948517466,-0.06005195851559465,118.28502477153576,-0.11609643898531488,118.5195071400586,,0,0,18.0,0,0,0.30492122465628907,0.9523775757303974
A8,2024-04-24,117.37709744345841,,0,0,0,117.37709744345841,0,117.37709744345841,117.77290995943463,-0.06659952574002505,118.14377411761302,-0.14125065392274508,118.46238665522858,,0,0,19.0,0,0,0.3212696616923644,0.9469877530760753
A8,2024-04-25,117.52967634861916,,0,0,0,117.52967634861916,0,117.52967634861916,117.72441492489352,-0.04849503454110098,118.02262888002882,-0.12114523758421948,118.41797187872338,,0,0,20.0,0,0,0.3375228995941133,0.9413173175128471
A8,2024-04-26,116.84301277046737,,0,0,0,116.84301277046737,0,116.84301277046737,117.56340225070032,-0.16101267419319193,117.89691337811118,-0.1257155019176319,118.34638282834811,,0,0,21.0,0,0,0.3536761221763716,0.9353679493131483
A8,2024-04-27,116.9164513581353,,0,0,0,116.9164513581353,0,116.9164513581353,117.41228976112932,-0.15111248957100543,117.78604604506606,-0.11086733304511351,118.2842118948606,,0,0,22.0,0,0,0.3697245428906731,0.9291414114031743
A8,2024-04-28,116.85457745754914,,0,0,0,116.85457745754914,0,116.85457745754914,117.29047285897089,-0.1218169021584511,117.67502932322564,-0.11101672184040012,118.22464379330596,,0,0,23.0,0,0,0.38566340624360707,0.9226395488404876
A8,2024-04-29,116.179003629935,,0,0,0,116.179003629935,0,116.179003629935,117.06107143395788,-0.22940142501299274,117.51642601158885,-0.15860331163681377,118.14281818677111,,0,0,24.0,0,0,0.401487989205973,0.9158642882672872
A8,2024-04-30,,,0,0,1,116.19999991362474,0,116.19999991362474,116.8428312745413,-0.218240159416579,117.39496200381078,-0.12146400777807097,118.0680944070347,,0,0,25.0,0,0,0.4171936026123168,0.9088176373395029
A8,2024-05-01,,,0,0,1,116.22099619731446,0,116.22099619731446,116.67767395366359,-0.1651573208777068,117.26649210102173,-0.12846990278903264,117.99968336223026,,0,0,26.0,0,0,0.4327755925504312,0.901501684131884
A8,2024-05-02,,,0,0,1,116.2419924810042,0,116.2419924810042,116.4937191154329,-0.1839548382307084,117.15973865817945,-0.10675344284229217,117.93690868790075,,0,0,27.0,0,0,0.4482293417404106,0.893918596519257
A8,2024-05-03,,,0,0,1,116.26298876469393,0,116.26298876469393,116.41085854317954,-0.08286057225334835,117.05266180313193,-0.10707685504752931,117.87918731123845,,0,0,28.0,0,0,0.4635502709028509,0.886070621534138
A8,2024-05-04,,,0,0,1,116.28398504838367,0,116.28398504838367,116.32050621321503,-0.09035232996451928,116.94025404036951,-0.11240776276240277,117.82601390247663,,0,0,29.0,0,0,0.47873384011578846,0.8779600847008882
A8,2024-05-05,,,0,0,1,116.3049813320734,0,116.3049813320734,116.24199248100419,-0.07851373221082067,116.8289702101656,-0.11128383020392979,117.71454215821558,-0.11147174426103655,0,0,30.0,0,0,0.49377555015997715,0.869589389346611
A8,2024-05-06,,,0,0,1,116.32597761576314,0,116.32597761576314,116.26298876469393,0.02099628368973429,116.73688233303923,-0.09208787712634413,117.61567283253407,-0.09886932568151584,0,0,31.0,0,0,0.5086709438521044,0.8609610158889943
A8,2024-05-07,,,0,0,1,116.34697389945286,0,116.34697389945286,116.28398504838367,0.02099628368973226,116.64102635266771,-0.09585598037153886,117.5210737815944,-0.09459905093967744,0,0,32.0,0,0,0.5234156073655503,0.8520775211013093
A8,2024-05-08,,,0,0,1,116.3679701831426,0,116.3679701831426,116.30498133207341,0.02099628368973429,116.55037896290783,-0.09064738975987913,117.4177018672218,-0.103371914372597,0,0,33.0,0,0,0.5380051715382996,0.8429415373547828
A8,2024-05-09,,,0,0,1,116.38896646683233,0,116.38896646683233,116.32597761576312,0.02099628368973226,116.4845035644661,-0.06587539844173876,117.31413884103955,-0.10356302618224192,0,0,34.0,0,0,0.5524353131676196,0.8335557718385699
A8,2024-05-10,,,0,0,1,116.40996275052207,0,116.40996275052207,116.34697389945288,0.02099628368973429,116.4098559912596,-0.07464757320647285,117.21624243564422,-0.09789640539534616,0,0,35.0,0,0,0.5667017562911176,0.8239230057575542
A8,2024-05-11,,,0,0,1,116.4309590342118,0,116.4309590342118,116.36797018314259,0.02099628368973226,116.38238574217591,-0.02747024908370482,117.13964956014355,-0.07659287550066836,0,0,36.0,0,0,0.5808002734538009,0.8140460935082178
A8,2024-05-12,,,0,0,1,116.45195531790154,0,116.45195531790154,116.38896646683234,0.02099628368973429,116.35141933949366,-0.030966402682251253,117.06873269227987,-0.07091686786368238,0,0,37.0,0,0,0.5947266869607634,0.8039279618328213
